"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:73Ic14n7njhCBrbg7H49MW","Can Anybody Hear Me?","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","21","205714","https://p.scdn.co/mp3-preview/59e9c030cb35d6790e9bf437aba2abd1a5a79335?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USUM72108056","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0YSF6FTvgX5zHfioEm65dQ","Still I Rise","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","22","188813","https://p.scdn.co/mp3-preview/d16355277f0445f21417f0167ecf745ef3ca2031?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","USUM72108025","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0f381U8m0oFfGKeIhEJk9J","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2upw5IrzeqKApIQZyx5o6r","Beam Me Up Scotty","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2021-05-14","https://i.scdn.co/image/ab67616d0000b2736d8b9f3e7337f6bff76ceff6","1","23","238733","https://p.scdn.co/mp3-preview/52e38041f9c298d6de0c348b25ce5a9ab188ed45?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","USUM72108052","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:5esKpsrB3TbGHwFaAjIGMx","Move Ya Hips (feat. Nicki Minaj & MadeinTYO)","spotify:artist:5dHt1vcEm9qb8fCyLcB3HL, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:5SyGEPymt1G2uto47tVWvZ","A$AP Ferg, Nicki Minaj, MadeinTYO","spotify:album:18EUFrMlX8WDlq7jKCAQ0S","Move Ya Hips (feat. Nicki Minaj & MadeinTYO)","spotify:artist:5dHt1vcEm9qb8fCyLcB3HL, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:5SyGEPymt1G2uto47tVWvZ","A$AP Ferg, Nicki Minaj, MadeinTYO","2020-07-30","https://i.scdn.co/image/ab67616d0000b2739c7f5612dc2f284ef5c31764","1","1","146009","https://p.scdn.co/mp3-preview/3353865cdd53263c6210f94603bd2c98e1eb4ab2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","USRC12002442","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:7H1591r6SfmZZh6BUE7Gue","Fendi (feat. Nicki Minaj & Murda Beatz)","spotify:artist:21WS9wngs9AqFckK7yYJPM, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:3CbYyyd8wH3RT6t0jwpdzC","PnB Rock, Nicki Minaj, Murda Beatz","spotify:album:00M4ecLNv6pzPmr5lheMPr","Fendi (feat. Nicki Minaj & Murda Beatz)","spotify:artist:21WS9wngs9AqFckK7yYJPM, spotify:artist:3CbYyyd8wH3RT6t0jwpdzC, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","PnB Rock, Murda Beatz, Nicki Minaj","2019-09-26","https://i.scdn.co/image/ab67616d0000b27310755c3c34278ce6a8b6896f","1","1","180609","https://p.scdn.co/mp3-preview/99308996041b1b27c3cf3f1011543650179e4c99?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","USAT21905273","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:5N1o6d8zGcSZSeMFkOUQOk","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","spotify:artist:181bsRPaVXVlUKXrxwZfHK, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Megan Thee Stallion, Ty Dolla $ign, Nicki Minaj","spotify:album:2Xqs4kJBrZAHN1XVqy9QOK","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","spotify:artist:181bsRPaVXVlUKXrxwZfHK, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq","Megan Thee Stallion, Ty Dolla $ign","2019-08-09","https://i.scdn.co/image/ab67616d0000b2739dcf842e1b19fc15b1ad31dc","1","1","199427","https://p.scdn.co/mp3-preview/7b051bd20476e3300f9b3578bf633684976aa90f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","QMCE31902405","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4Uy3kNxW2kB8AEoXljEcth","Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:2R21vXR83lH98kGeO99Y66, spotify:artist:6tt0iYnpHERj05WATWRiom","Nicki Minaj, Anuel AA, Bantu","spotify:album:35s58BRTGAEWztPo9WqCIs","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2018-12-14","https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f","1","4","174893","https://p.scdn.co/mp3-preview/3a6a6cf33ab393578f98a5e4e2ebeff2fd8d64d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USUM71820327","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4jgvPFeCE4V2HkYX6luV9B","Swish Swish","spotify:artist:6jJ0s89eD6GaHleKKya26X, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Katy Perry, Nicki Minaj","spotify:album:1V1S9lYgsd7sUlC8XTSZzS","Swish Swish","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2017-05-18","https://i.scdn.co/image/ab67616d0000b27348a5f6c39a478ec10c21f4fc","1","1","242173","","true","0","USUM71704474","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:5WosZl6RFsHXB4BT2YozYu","Light My Body Up (feat. Nicki Minaj & Lil Wayne)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","David Guetta, Lil Wayne, Nicki Minaj","spotify:album:01NJvOIGS34BhdHku9RI6l","Light My Body Up (feat. Nicki Minaj & Lil Wayne)","spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai","David Guetta","2017-03-23","https://i.scdn.co/image/ab67616d0000b2737650a9b9f0c29eaa938a85e5","1","1","225616","https://p.scdn.co/mp3-preview/d29b64fe656d7e8c2d577394b35183c6399f8e5c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","GB28K1700001","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:2KlDzyTJVmOlH1sVTuPcSF","Make Love","spotify:artist:13y7CgLHjMVRMDqxdx0Xdo, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Gucci Mane, Nicki Minaj","spotify:album:7nAyCjDuakxNNpYEajeG9A","Make Love","spotify:artist:13y7CgLHjMVRMDqxdx0Xdo, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Gucci Mane, Nicki Minaj","2017-02-24","https://i.scdn.co/image/ab67616d0000b273deedcf4bc503f7ed91f8a767","1","1","302057","https://p.scdn.co/mp3-preview/af28acc2635018da006ba0805085e94cf2e77f6d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USAT21700433","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:2j7tESjgsZSgaeFxhJYcaR","Ponytail","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:6lHL3ubAMgSasKjNqKb8HF","Nicki Minaj, Mýa","spotify:album:03ECvJwPojFCh4NhYmAJZH","Beauty In The Streets","spotify:artist:6lHL3ubAMgSasKjNqKb8HF","Mýa","2009-01-01","https://i.scdn.co/image/ab67616d0000b273169eae27a57e884001710ea9","1","5","257786","","true","0","USZXT0928320","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:3zuElmUpb9VgSb88bj1vVw","Ucci Ucci (feat. Nicki Minaj & The Chopper City Boyz)","spotify:artist:1BQaZSq1KsLOZGzjG5QxRC, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:6SFQgzTurv43HGMoFO1uje","Enur, Nicki Minaj, Chopper City Boyz","spotify:album:3xynSbEGBq3jd5N8HLRrc3","Raggatronic","spotify:artist:1BQaZSq1KsLOZGzjG5QxRC","Enur","2008","https://i.scdn.co/image/ab67616d0000b273f7f8425b932ff813193b2388","1","4","203466","https://p.scdn.co/mp3-preview/5399af1d440922b81c3ea46739b9a64916213743?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","USUS10800245","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6N9wsG0HYEpGEr0Ihgbz5r","5 Star Remix (feat. Gucci Mane, Trina & Nicki Minaj)","spotify:artist:6Ha4aES39QiVjR0L2lwuwq, spotify:artist:13y7CgLHjMVRMDqxdx0Xdo, spotify:artist:4PrinKSrmILmo0kERG0Ogn, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Yo Gotti, Gucci Mane, Trina, Nicki Minaj","spotify:album:5YvzJ9JSFFG3Abax10tlM9","5 Star Remix (feat. Gucci Mane, Trina & Nicki Minaj)","spotify:artist:6Ha4aES39QiVjR0L2lwuwq","Yo Gotti","2009-11-09","https://i.scdn.co/image/ab67616d0000b27302683932b90f30ccdf3b0711","1","1","247440","https://p.scdn.co/mp3-preview/0e4e5eb5ae7ececf5a5c19d4113b676697e6862c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USJAY0900257","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0FL8aXRQTCCiGJVZJH9XOL","Grindin' Making Money","spotify:artist:35sCXuy5gN6Or69rZ9vqBs, spotify:artist:5tth2a3v0sWwV1C7bApBdX, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Birdman, Lil' Kim, Nicki Minaj","spotify:album:6dps72Yl8gaQq627hhjzyI","Pricele$$ (Deluxe Edition)","spotify:artist:35sCXuy5gN6Or69rZ9vqBs","Birdman","2009-11-23","https://i.scdn.co/image/ab67616d0000b273d95e66513287fa0496cd12b9","1","16","226600","https://p.scdn.co/mp3-preview/efef24de903cd30c148400716687b392ba4dea52?cid=9950ac751e34487dbbe027c4fd7f8e99","true","23","USCM50900791","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0cVyRNSKqRdbIfHYPeeizB","Shakin' It 4 Daddy","spotify:artist:0ZrpamOxcZybMHGg1AYtHP, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Robin Thicke, Nicki Minaj","spotify:album:4maascDEpODkuI7j5pSkHb","Sex Therapy: The Session","spotify:artist:0ZrpamOxcZybMHGg1AYtHP","Robin Thicke","2009-01-01","https://i.scdn.co/image/ab67616d0000b273b2eedaae33a511fc230b4e7a","1","6","232600","https://p.scdn.co/mp3-preview/5aa65470bce5bbdbf7f847851f69d882b2901da2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","23","USUM70912378","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4NEYPp41JBKC6XNVDSqgHm","Dang A Lang","spotify:artist:4PrinKSrmILmo0kERG0Ogn, spotify:artist:2X1VgNqQOiSbkyel3a9rjK, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Trina, Lady Saw, Nicki Minaj","spotify:album:4TwCl2ityARmDWMac42zhU","Amazin'","spotify:artist:4PrinKSrmILmo0kERG0Ogn","Trina","2010-01-01","https://i.scdn.co/image/ab67616d0000b273d3b0bf15412fa906d1d18b99","1","5","279106","https://p.scdn.co/mp3-preview/06e883c12469b0f5e74dcb530b4f91cc4db26a73?cid=9950ac751e34487dbbe027c4fd7f8e99","true","29","USNPD1000096","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:3bMNprrp2JDKZsGbiXpsJl","My Chick Bad","spotify:artist:3ipn9JLAPI5GUEo4y4jcoi, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Ludacris, Nicki Minaj","spotify:album:00kSgH9g6nYBQhjnRQFBew","Battle Of The Sexes (Deluxe)","spotify:artist:3ipn9JLAPI5GUEo4y4jcoi","Ludacris","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bfafd29c34d738803a6a033","1","3","216933","https://p.scdn.co/mp3-preview/b17920acddec5a518fd9d62f215d69c584da566f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USUM71003423","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:3cE1S49pNoC1zIm9T4hAu2","Lil Freak","spotify:artist:23zg3TcAtWQy7J6upgbUnj, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","USHER, Nicki Minaj","spotify:album:4zZ80MJnva0LsHuQ1FaWmv","Raymond v Raymond","spotify:artist:23zg3TcAtWQy7J6upgbUnj","USHER","2010-03-30","https://i.scdn.co/image/ab67616d0000b273e5771cc7c1309e799fb1cd14","1","4","234253","","false","0","USLF21000002","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6mjEABpi5cQ5gqFFOkR1Cc","Fly","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Nicki Minaj, Rihanna","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","5","212920","","true","0","USCM51000717","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0F5heqTmAdhkuLhOQqLHjC","Check It Out","spotify:artist:085pc2PYOi8bGKj0PNjekA, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","will.i.am, Nicki Minaj","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","8","251013","","false","0","USCM51000724","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6Ka8OQuZbu0pQkQqygWTl8","Here I Am","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","10","175373","","true","0","USCM51000729","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4F5EmlraTjKnWkXg0hwv6W","Last Chance","spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:7o95ZoZt5ZYn31e9z1Hc0a","Nicki Minaj, Natasha Bedingfield","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","13","231133","","true","0","USCM51000733","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:5df2wa0VGO0VzHxYUmDwtl","Blow Ya Mind","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","15","220546","","true","0","USUM71025303","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6e5XrIyss8Fq3hMkfRXz6t","Muny","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","16","225493","","true","0","USCM51000735","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0QV2IuoWh6Vovmxltwo8ST","Wave Ya Hand","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","17","179920","","true","0","USCM51000736","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4Fn0PAIMtLSqQIl3RnzHjy","Catch Me","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:2RfF6dGpYIN5u1mNkfG8Pb","Pink Friday","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739bf419fe907117ae12f74f45","1","18","237013","","true","0","USCM51000737","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:1DDsYldutVWnRrRbZc5X5B","Knockout","spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Lil Wayne, Nicki Minaj","spotify:album:40VtQmfgdaVmh95sjosyQq","Rebirth (Deluxe)","spotify:artist:55Aa2cqylxrFIXC767Z865","Lil Wayne","2009-01-01","https://i.scdn.co/image/ab67616d0000b2739adf7391077125689b1c9841","1","11","249306","https://p.scdn.co/mp3-preview/9805a943a89023a08031559074226cc370240051?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","USCM50901207","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:3bvVm2LbaW5OHN4llakfmY","Woohoo (feat. Nicki Minaj)","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Christina Aguilera, Nicki Minaj","spotify:album:2a7ZZj9kScMguvCvxqnZKr","Bionic (Deluxe Version)","spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS","Christina Aguilera","2010-06-04","https://i.scdn.co/image/ab67616d0000b27328fe22447c78b08c5e2d81e9","1","3","328280","","true","0","USRC11000338","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:75L0qdzRnhwV62UXoNq3pE","Up All Night","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Drake, Nicki Minaj","spotify:album:6jlrjFR9mJV3jd1IPSplXU","Thank Me Later","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2010-01-01","https://i.scdn.co/image/ab67616d0000b27311b21e8b868800918d21bb77","1","6","234333","https://p.scdn.co/mp3-preview/e2bc77069c23b17fb9c4d8c11417438ae163aac8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USCM51000255","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:2uAbEJGrLecIbkW9p3OqQl","Hello Good Morning - Remix","spotify:artist:2QYEvpsWUOjqaYuxDPTCmV, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:1sBkRIssrMs1AbVkOJbc7a","Diddy - Dirty Money, Nicki Minaj, Rick Ross","spotify:album:6i7UAKoH9yTihr6CKqXyFz","Hello Good Morning (Remix)","spotify:artist:2QYEvpsWUOjqaYuxDPTCmV","Diddy - Dirty Money","2010-01-01","https://i.scdn.co/image/ab67616d0000b2730fcbeacbbd62ff376021a955","1","1","217266","https://p.scdn.co/mp3-preview/de0df8fe0246295f845a9c3747f26527b45a228e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","USUM71017225","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:0wDbYIl4fN2mccHczCJqEf","Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj)","spotify:artist:6S0dmVVn4udvppDhZIWxCr, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Sean Kingston, Nicki Minaj","spotify:album:6b9hnQ1lP77DB40PbpHwWI","Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj)","spotify:artist:6S0dmVVn4udvppDhZIWxCr","Sean Kingston","2010-07-23","https://i.scdn.co/image/ab67616d0000b273d168c09b6dda2e53f20e0ae2","1","1","230600","https://p.scdn.co/mp3-preview/6e73ee0138882c3ad0c71b5aa84997dbe8128516?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USSM11001865","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:1ERCOXHQcoLSTlgmNTlcrR","2012 (It Ain't The End)","spotify:artist:4pADjHPWyrlAF0FA7joK2H, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Jay Sean, Nicki Minaj","spotify:album:6Yu5seu8YlZCOCF0qYVoIr","2012 (It Ain't The End)","spotify:artist:4pADjHPWyrlAF0FA7joK2H","Jay Sean","2010-01-01","https://i.scdn.co/image/ab67616d0000b2739a334126c1754fbc28da7803","1","1","222200","https://p.scdn.co/mp3-preview/a8dcd0273c3653f8e0800692a7d9456c8beb7c16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USCM51000517","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:7HShDlJLeB9TesgF61Ck9x","Get It All","spotify:artist:4aWpJudn4ljEWahx6cPEGu, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Sean Garrett, Nicki Minaj","spotify:album:4I9pAZsG6qw87vfXbb77jE","Sounds From The Street Vol 6","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2010-09-01","https://i.scdn.co/image/ab67616d0000b2736d7acb12ac55fab1e8af96eb","1","6","247405","https://p.scdn.co/mp3-preview/01f05a20f352cd5779844fb7dee28ab77e86b40d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","USAE81029328","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:1lIVUZkvFCQy4wxSvNF2LE","What's Wrong With Them","spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Lil Wayne, Nicki Minaj","spotify:album:5vfnsOgLqsgmEb3vGyc2FO","I Am Not A Human Being","spotify:artist:55Aa2cqylxrFIXC767Z865","Lil Wayne","2010-01-01","https://i.scdn.co/image/ab67616d0000b273229411bccce65156241b6190","1","6","211400","https://p.scdn.co/mp3-preview/62699b16af5c408a5071e9df76b97e83773f7d9a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","USCM51000574","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:4A3rJfB3XjJaAmNq6ZTVne","YM Salute","spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:564gvOqSRcQoYAhaBpTiK2, spotify:artist:7q0K7OUpawyl2dLaxPYu6P, spotify:artist:7s47glsDg6fwq9KXNTsTpa, spotify:artist:0qWtta2AJnHQITmWvhcehs, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Lil Wayne, Lil Twist, Lil Chuckee, Gudda Gudda, Jae Millz, Nicki Minaj","spotify:album:5vfnsOgLqsgmEb3vGyc2FO","I Am Not A Human Being","spotify:artist:55Aa2cqylxrFIXC767Z865","Lil Wayne","2010-01-01","https://i.scdn.co/image/ab67616d0000b273229411bccce65156241b6190","1","12","314813","https://p.scdn.co/mp3-preview/7cee69ebdcb4bd87d13e7410c64e5734773aece1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","34","USCM51000589","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:7BlAMDuFJPwWu2rVtYwy6C","Raining Men","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Rihanna, Nicki Minaj","spotify:album:6UHhmTLl9T1scRYLmpHcDX","Loud","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2010-11-16","https://i.scdn.co/image/ab67616d0000b273aa16162c83c19d587a3bfa45","1","8","224853","https://p.scdn.co/mp3-preview/705b14fb54ac6a9fa26a424e91ae01af95fd4615?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","USUM71026641","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6p0FwqmTtXXak8Fht4d19R","Get Wit It (feat. Smiley & Nicki Minaj)","spotify:artist:6jx0BsywvpUno7rpxFjjyF, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:6loSmkIxQDRyetkJFNJHBr","DJ E.Sudd, Nicki Minaj, Smiley","spotify:album:1mrpMIsCWDkLsHL1xT8Vxe","Frontline","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2010-12-14","https://i.scdn.co/image/ab67616d0000b273ca00e5cd5317a2a2bfe3f0ab","1","6","223870","https://p.scdn.co/mp3-preview/6c689aa4edf77a1bc46288280cc1a2bee016f280?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","TCAAT1061992","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
"spotify:track:6fQJKJG6gM2ZsqiAbAw25J","I Ain't Thru","spotify:artist:1vfezMIyCr4XUdYRaKIKi3, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Keyshia Cole, Nicki Minaj","spotify:album:78lzpyeBeywyc6h9SCFrAO","Calling All Hearts (Deluxe)","spotify:artist:1vfezMIyCr4XUdYRaKIKi3","Keyshia Cole","2010-01-01","https://i.scdn.co/image/ab67616d0000b2736651d75dd33e4d563bca2f65","1","1","239093","https://p.scdn.co/mp3-preview/da8e217349d766c3b9a7043d5267157f89274bfd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","29","USUM71027818","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:18:29Z"
